순위,서명,저자,출판사,출판년도,권,ISBN,ISBN부가기호,KDC,대출건수
188,공중그네:오쿠다 히데오 장편소설,오쿠다 히데오 지음;이영미 옮김,은행나무,2005,,9788956601021,3830,833.6,"2,722"
189,나는 나의 주인 ,채인선 글 ;안은진 그림,토토북,2010,,9788964960035,73190,189,"2,714"
190,죽은 왕녀를 위한 파반느 =박민규 장편소설 /Pavane pour une infante d?funte ,지은이: 박민규,위즈덤하우스,2009,,9788959133918,3810,813.6,"2,707"
191,고구려 :김진명 역사소설,지은이: 김진명,새움출판사,2011-2016,2,9788993964271,3810,813.7,"2,703"
192,(프랑스 육아의 최고 권위자 안느 바커스가 밝히는) 프랑스 육아의 비밀 ,안느 바커스 지음 ;김수진 옮김,예문사,2015,,9788927414254,13370,598.1,"2,697"
193,사랑하기 때문에 :기욤 뮈소 장편소설 ,기욤 뮈소 [지음] ;전미연 옮김,밝은세상,2007,,9788984370869,3860,863,"2,696"
194,미생 :아직 살아 있지 못한 자,지은이: 윤태호,위즈덤하우스 미디어그룹,2018,7,9788960866072,17810,810,"2,689"
194,결혼보다 월세 :성선화 기자의 똑똑한 재테크 실전 성공기 ,성선화 지음,다산북스,2015,,9791130606170,3320,327.87,"2,689"
196,제3인류 :베르나르 베르베르 장편소설 ,베르나르 베르베르 지음 ;전미연 옮김,열린책들,2013-2016,2,9788932916385,4860,863,"2,667"
197,혼자의 발견 ,지은이: 곽정은,달,2014,,9788993928792,3810,818,"2,659"
197,나는 왜 혼자가 편할까? :인간관계가 귀찮은 사람들의 관계 심리학 ,오카다 다카시 지음 ;김해용 옮김,동양books(동양북스),2015,,9791157030651,3190,189.2,"2,659"
199,보보경심 :동화 장편소설,지은이: 동화 ;옮긴이: 전정은,파란미디어,2013,3,9788963710648,4820,823.7,"2,657"
200,"하루 5분 아빠 목소리 :태교 동화를 읽는 시간, 지혜를 배우는 아이 ",정홍 글 ;김승연 그림,위즈덤하우스,2014,,9791186117002,13590,598.10212,"2,653"
